Number	Label	Label V2.x	Text	Full description
95	WRDAOAc	WRDAacwm	339.458	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	579.335	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	351.344	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	385.499	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	418.684	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	4.221	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	5.773	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.510	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	1.509	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	39.627	Flesch Reading Ease
105	RDFKGL	READFKGL	16.024	Flesch-Kincaid Grade level
106	RDL2	L2	14.437	Coh-Metrix L2 Readability
